SaleID,Date,Product,Quantity,Price,Total,Region
2567,2022-08-17,Mouse,4,30,99.71,South
2568,2022-08-17,Headphones,5,100,412.26,East
2569,2022-08-17,Mouse,4,30,100.67,North
2570,2022-08-17,Charger,2,25,43.26,South
2571,2022-08-17,Keyboard,3,50,115.54,North
2572,2022-08-18,Headphones,2,100,148.86,South
2573,2022-08-19,Keyboard,4,50,174.92,East
2574,2022-08-19,Mouse,3,30,75.01,West
2575,2022-08-19,Monitor,3,300,724.77,West
2576,2022-08-20,Monitor,2,300,501.2,East
2577,2022-08-20,Monitor,4,300,996.59,West
2578,2022-08-20,Headphones,1,100,82.47,West
2579,2022-08-21,Phone,5,600,2655.88,West
2580,2022-08-21,Keyboard,1,50,38.22,East
2581,2022-08-21,Tablet,1,400,301.77,South
2582,2022-08-22,Charger,3,25,59.41,East
2583,2022-08-23,Phone,4,600,1809.93,West
2584,2022-08-23,Keyboard,2,50,74.12,West
2585,2022-08-23,Laptop,3,800,2094.87,West
2586,2022-08-24,Phone,2,600,1063.17,West
2587,2022-08-24,Headphones,3,100,219.44,North
2588,2022-08-24,Monitor,5,300,1351.83,North
2589,2022-08-24,Tablet,2,400,619.28,East
2590,2022-08-25,Keyboard,5,50,219.28,West
2591,2022-08-25,Headphones,1,100,86.82,South
2592,2022-08-25,Tablet,5,400,1695.65,South
2593,2022-08-26,Charger,4,25,75.16,North
2594,2022-08-26,Laptop,2,800,1369.73,West
2595,2022-08-27,Monitor,4,300,942.52,North
2596,2022-08-27,Mouse,1,30,27.35,East
2597,2022-08-28,Charger,3,25,65.45,West
2598,2022-08-28,Monitor,4,300,931.31,South
2599,2022-08-28,Charger,3,25,56.13,North
2600,2022-08-29,Laptop,1,800,707.93,East
2601,2022-08-30,Laptop,2,800,1239.86,North
2602,2022-08-30,Headphones,1,100,90.88,North
2603,2022-08-30,Monitor,4,300,915.66,West
2604,2022-08-30,Tablet,2,400,628.09,South
2605,2022-08-31,Laptop,5,800,2887.19,West
2606,2022-08-31,Charger,2,25,38.57,North
2607,2022-08-31,Mouse,3,30,78.46,West
2608,2022-09-01,Charger,5,25,107.15,North
2609,2022-09-01,Laptop,4,800,2875.62,West
2610,2022-09-02,Headphones,3,100,246.52,West
2611,2022-09-02,Monitor,3,300,787.87,North
2612,2022-09-02,Monitor,2,300,473.66,East
2613,2022-09-02,Laptop,2,800,1174.64,West
2614,2022-09-02,Charger,2,25,43.3,West
2615,2022-09-02,Headphones,3,100,255.02,North
2616,2022-09-02,Charger,1,25,18.6,North
2617,2022-09-02,Monitor,5,300,1348.08,North
2618,2022-09-03,Laptop,1,800,594.82,North
2619,2022-09-03,Phone,5,600,2442.21,West
2620,2022-09-05,Charger,3,25,67.52,West
2621,2022-09-05,Monitor,4,300,936.81,West
2622,2022-09-05,Mouse,4,30,86.93,South
2623,2022-09-05,Keyboard,2,50,88.3,North
2624,2022-09-06,Keyboard,5,50,214.24,East
2625,2022-09-06,Monitor,2,300,535.78,North
2626,2022-09-06,Headphones,1,100,75.25,North
2627,2022-09-07,Tablet,3,400,1010.06,South
2628,2022-09-07,Charger,1,25,20.38,East
2629,2022-09-08,Headphones,3,100,216.78,East
2630,2022-09-08,Charger,3,25,64.24,North
2631,2022-09-08,Tablet,1,400,317.73,East
2632,2022-09-09,Tablet,4,400,1368.32,West
2633,2022-09-09,Monitor,3,300,824.75,North
2634,2022-09-10,Headphones,5,100,380.11,North
2635,2022-09-11,Tablet,5,400,1785.73,North
2636,2022-09-11,Keyboard,2,50,88.56,East
2637,2022-09-11,Keyboard,2,50,76.64,West
2638,2022-09-12,Charger,5,25,113.01,East
2639,2022-09-12,Headphones,5,100,382.96,East
2640,2022-09-12,Tablet,4,400,1204.41,East
2641,2022-09-12,Phone,1,600,461.81,West
2642,2022-09-12,Charger,3,25,65.5,West
2643,2022-09-12,Mouse,5,30,121.12,North
2644,2022-09-13,Mouse,3,30,78.47,West
2645,2022-09-13,Headphones,3,100,271.56,West
2646,2022-09-13,Monitor,4,300,1035.95,South
2647,2022-09-13,Mouse,3,30,71.17,East
2648,2022-09-14,Phone,5,600,2289.24,West
2649,2022-09-14,Charger,5,25,91.23,East
2650,2022-09-14,Phone,5,600,2750.64,South
2651,2022-09-14,Tablet,3,400,950.11,North
2652,2022-09-15,Headphones,5,100,440.1,North
2653,2022-09-15,Mouse,3,30,73.24,West
2654,2022-09-15,Laptop,2,800,1157.98,South
2655,2022-09-15,Headphones,3,100,262.59,North
2656,2022-09-15,Mouse,2,30,48.77,East
2657,2022-09-15,Laptop,5,800,3090.15,North
2658,2022-09-16,Charger,2,25,41.75,North
2659,2022-09-16,Tablet,1,400,327.62,East
2660,2022-09-17,Mouse,2,30,52.91,South
2661,2022-09-17,Headphones,5,100,432.09,South
2662,2022-09-17,Phone,4,600,1984.7,East
2663,2022-09-17,Keyboard,3,50,114.68,North
2664,2022-09-17,Monitor,3,300,696.84,South
2665,2022-09-18,Headphones,2,100,159.95,West
2666,2022-09-18,Headphones,1,100,72.61,West
2667,2022-09-18,Laptop,5,800,3554.91,North
2668,2022-09-19,Laptop,4,800,2577.02,South
2669,2022-09-19,Mouse,1,30,23.05,East
2670,2022-09-19,Laptop,1,800,637.76,West
2671,2022-09-19,Charger,3,25,61.39,East
2672,2022-09-19,Tablet,5,400,1522.06,South
2673,2022-09-20,Keyboard,2,50,77.24,East
2674,2022-09-20,Monitor,4,300,962.08,West
2675,2022-09-20,Headphones,1,100,83.45,South
2676,2022-09-20,Headphones,1,100,78.81,North
2677,2022-09-20,Mouse,4,30,108.37,North
2678,2022-09-21,Headphones,5,100,451.19,South
2679,2022-09-21,Keyboard,5,50,216.2,South
2680,2022-09-22,Phone,4,600,2040.5,West
2681,2022-09-22,Laptop,2,800,1331.54,South
2682,2022-09-23,Headphones,2,100,158.57,East
2683,2022-09-23,Keyboard,4,50,148.62,North
2684,2022-09-23,Laptop,4,800,2837.61,North
2685,2022-09-24,Charger,1,25,22.9,West
2686,2022-09-24,Mouse,1,30,25.57,East
2687,2022-09-25,Monitor,3,300,743.44,West
2688,2022-09-26,Mouse,2,30,51.2,North
2689,2022-09-26,Mouse,5,30,121.77,South
2690,2022-09-26,Keyboard,5,50,188.63,South
2691,2022-09-27,Keyboard,3,50,117.65,South
2692,2022-09-27,Charger,2,25,43.23,East
2693,2022-09-28,Mouse,1,30,27.04,East
2694,2022-09-28,Monitor,4,300,1075.96,North
2695,2022-09-29,Keyboard,4,50,148.37,West
2696,2022-09-29,Headphones,4,100,346.14,East
2697,2022-09-30,Mouse,2,30,51.24,South
2698,2022-09-30,Mouse,5,30,132.49,North
2699,2022-09-30,Phone,3,600,1489.98,East
2700,2022-10-01,Tablet,2,400,623.23,East
2701,2022-10-01,Charger,5,25,91.16,East
2702,2022-10-01,Charger,4,25,80.5,West
2703,2022-10-01,Charger,1,25,19.75,North
2704,2022-10-02,Tablet,4,400,1425.27,South
2705,2022-10-02,Tablet,5,400,1461.22,North
2706,2022-10-02,Mouse,2,30,54.82,South
2707,2022-10-03,Tablet,4,400,1258.8,East
2708,2022-10-03,Tablet,1,400,355.36,North
2709,2022-10-04,Phone,2,600,1066.92,West
2710,2022-10-04,Tablet,5,400,1610.09,South
2711,2022-10-04,Tablet,3,400,884.11,West
2712,2022-10-04,Charger,5,25,97.94,South
2713,2022-10-04,Laptop,3,800,2182.75,South
2714,2022-10-05,Keyboard,3,50,135.91,East
2715,2022-10-05,Laptop,3,800,2134.6,East
2716,2022-10-06,Mouse,2,30,47.7,North
2717,2022-10-06,Tablet,3,400,1014.11,East
2718,2022-10-07,Monitor,2,300,466.32,North
2719,2022-10-08,Monitor,4,300,989.46,West
2720,2022-10-08,Monitor,4,300,954.44,North
2721,2022-10-08,Mouse,4,30,96.02,South
2722,2022-10-08,Laptop,2,800,1364.75,South
2723,2022-10-09,Phone,4,600,1898.11,North
2724,2022-10-09,Headphones,3,100,223.94,East
2725,2022-10-10,Headphones,3,100,244.05,West
2726,2022-10-10,Keyboard,2,50,84.72,South
2727,2022-10-10,Tablet,2,400,681.14,West
2728,2022-10-11,Charger,3,25,67.69,North
2729,2022-10-11,Monitor,5,300,1130.42,South
2730,2022-10-11,Charger,4,25,86.78,West
2731,2022-10-11,Tablet,2,400,596.61,West
2732,2022-10-11,Charger,2,25,45.42,West
2733,2022-10-11,Monitor,2,300,440.14,East
2734,2022-10-12,Charger,4,25,75.95,South
2735,2022-10-12,Tablet,4,400,1217.78,East
2736,2022-10-12,Charger,3,25,61.41,East
2737,2022-10-13,Tablet,2,400,599.85,West
2738,2022-10-13,Monitor,1,300,272.52,South
2739,2022-10-13,Laptop,4,800,2912.19,West
2740,2022-10-13,Laptop,1,800,684.77,East
2741,2022-10-13,Charger,5,25,108.38,West
2742,2022-10-13,Phone,5,600,2547.55,South
2743,2022-10-13,Charger,1,25,19.73,North
2744,2022-10-14,Laptop,4,800,2807.87,North
2745,2022-10-14,Keyboard,5,50,189.15,West
2746,2022-10-14,Phone,4,600,1995.87,East
2747,2022-10-15,Charger,5,25,105.67,South
2748,2022-10-15,Tablet,3,400,1035.07,East
2749,2022-10-15,Charger,3,25,57.98,East
2750,2022-10-15,Headphones,2,100,152.49,East
2751,2022-10-16,Tablet,3,400,1034.49,West
2752,2022-10-17,Monitor,4,300,1101.05,East
2753,2022-10-17,Headphones,1,100,91.33,East
2754,2022-10-17,Headphones,4,100,343.0,West
2755,2022-10-18,Keyboard,2,50,74.72,South
2756,2022-10-18,Laptop,1,800,712.21,North
2757,2022-10-18,Keyboard,3,50,122.27,South
2758,2022-10-18,Monitor,5,300,1337.6,North
2759,2022-10-18,Headphones,4,100,296.31,South
2760,2022-10-18,Charger,3,25,59.64,South
2761,2022-10-18,Tablet,3,400,1078.17,North
2762,2022-10-18,Laptop,3,800,1834.24,South
2763,2022-10-20,Laptop,2,800,1341.0,South
2764,2022-10-20,Mouse,5,30,108.7,South
2765,2022-10-20,Keyboard,2,50,78.53,South
2766,2022-10-20,Headphones,2,100,174.98,South
2767,2022-10-21,Phone,2,600,998.6,West
2768,2022-10-21,Mouse,5,30,109.34,North
2769,2022-10-22,Mouse,5,30,131.13,South
2770,2022-10-23,Charger,4,25,74.7,East
2771,2022-10-23,Tablet,2,400,607.01,West
2772,2022-10-23,Charger,3,25,65.19,South
2773,2022-10-24,Tablet,5,400,1550.71,North
2774,2022-10-24,Mouse,3,30,71.12,West
2775,2022-10-25,Headphones,4,100,365.33,North
2776,2022-10-25,Charger,4,25,82.53,East
2777,2022-10-25,Keyboard,5,50,198.76,South
2778,2022-10-26,Tablet,4,400,1156.81,South
2779,2022-10-26,Headphones,4,100,338.31,South
2780,2022-10-26,Tablet,1,400,338.16,East
2781,2022-10-27,Laptop,5,800,3468.43,East
2782,2022-10-27,Mouse,4,30,91.82,South
2783,2022-10-27,Tablet,1,400,311.53,North
2784,2022-10-27,Monitor,5,300,1136.08,North
2785,2022-10-27,Keyboard,3,50,123.96,South
2786,2022-10-28,Monitor,5,300,1175.18,South
2787,2022-10-28,Headphones,2,100,151.91,East
2788,2022-10-28,Phone,4,600,1957.11,East
2789,2022-10-29,Phone,4,600,1823.6,East
2790,2022-10-29,Headphones,3,100,257.69,West
2791,2022-10-29,Keyboard,4,50,156.14,West
2792,2022-10-30,Monitor,2,300,522.38,West
2793,2022-10-31,Laptop,1,800,724.57,South
2794,2022-10-31,Keyboard,3,50,118.89,South
2795,2022-10-31,Phone,2,600,917.17,South
2796,2022-10-31,Tablet,2,400,593.49,East
2797,2022-11-01,Headphones,2,100,174.61,North
2798,2022-11-01,Laptop,2,800,1410.7,North
2799,2022-11-02,Phone,1,600,613.48,North
2800,2022-11-02,Headphones,1,100,89.12,North
2801,2022-11-03,Laptop,3,800,2473.09,South
2802,2022-11-03,Tablet,3,400,1129.62,North
2803,2022-11-03,Charger,2,25,49.55,East
2804,2022-11-03,Phone,5,600,3116.47,East
2805,2022-11-03,Mouse,3,30,89.48,North
2806,2022-11-03,Phone,1,600,655.56,East
2807,2022-11-04,Charger,2,25,51.32,West
2808,2022-11-04,Mouse,4,30,123.39,North
2809,2022-11-04,Mouse,3,30,90.5,South
2810,2022-11-04,Headphones,3,100,300.44,South
2811,2022-11-04,Tablet,2,400,850.63,South
2812,2022-11-05,Mouse,2,30,65.0,North
2813,2022-11-05,Charger,3,25,80.62,East
2814,2022-11-06,Tablet,2,400,781.38,North
2815,2022-11-06,Monitor,5,300,1305.94,South
2816,2022-11-06,Monitor,4,300,1048.84,South
2817,2022-11-06,Monitor,4,300,1099.36,West
2818,2022-11-07,Phone,1,600,533.29,North
2819,2022-11-07,Keyboard,3,50,131.08,East
2820,2022-11-07,Charger,3,25,68.61,North
2821,2022-11-07,Headphones,1,100,99.25,South
2822,2022-11-08,Laptop,2,800,1675.61,South
2823,2022-11-08,Laptop,4,800,3141.47,North
2824,2022-11-08,Phone,1,600,611.65,West
2825,2022-11-09,Headphones,5,100,470.04,West
2826,2022-11-09,Laptop,2,800,1448.37,West
2827,2022-11-10,Monitor,1,300,263.76,East
2828,2022-11-10,Keyboard,5,50,273.12,South
2829,2022-11-10,Tablet,3,400,1136.92,North
2830,2022-11-11,Keyboard,3,50,149.86,West
2831,2022-11-12,Charger,3,25,71.35,East
2832,2022-11-12,Keyboard,5,50,248.31,West
2833,2022-11-12,Monitor,5,300,1560.97,West
2834,2022-11-13,Phone,5,600,3249.98,East
2835,2022-11-13,Phone,1,600,552.52,South
2836,2022-11-13,Headphones,1,100,87.28,West
2837,2022-11-13,Keyboard,4,50,212.07,West
2838,2022-11-13,Keyboard,1,50,49.74,North
2839,2022-11-14,Keyboard,4,50,191.69,South
2840,2022-11-14,Keyboard,1,50,52.05,East
2841,2022-11-15,Mouse,5,30,144.69,East
2842,2022-11-15,Phone,3,600,1933.56,South
2843,2022-11-15,Keyboard,1,50,50.47,West
2844,2022-11-15,Mouse,1,30,32.6,East
2845,2022-11-16,Phone,3,600,1706.75,West
2846,2022-11-16,Mouse,4,30,105.35,West
2847,2022-11-16,Headphones,3,100,301.11,West
2848,2022-11-17,Keyboard,4,50,193.3,East
2849,2022-11-17,Phone,1,600,653.86,South
2850,2022-11-17,Keyboard,4,50,178.45,West
2851,2022-11-17,Keyboard,1,50,54.76,West
2852,2022-11-18,Tablet,1,400,434.02,West
2853,2022-11-18,Phone,5,600,2797.14,East
2854,2022-11-18,Keyboard,5,50,217.28,South
2855,2022-11-18,Charger,4,25,101.86,East
2856,2022-11-19,Keyboard,5,50,256.16,North
2857,2022-11-19,Monitor,3,300,964.1,East
2858,2022-11-19,Phone,3,600,1600.66,East
2859,2022-11-21,Laptop,1,800,729.85,West
2860,2022-11-21,Tablet,3,400,1240.69,South
2861,2022-11-22,Mouse,5,30,141.53,North
2862,2022-11-22,Charger,5,25,125.76,North
2863,2022-11-22,Charger,1,25,25.3,South
2864,2022-11-23,Monitor,1,300,296.66,East
2865,2022-11-23,Phone,5,600,3211.97,East
2866,2022-11-23,Charger,3,25,73.52,South
2867,2022-11-23,Tablet,1,400,357.26,East
2868,2022-11-24,Phone,5,600,2666.8,North
2869,2022-11-24,Headphones,4,100,361.08,South
2870,2022-11-25,Headphones,1,100,97.41,West
2871,2022-11-25,Laptop,4,800,3295.85,North
2872,2022-11-26,Laptop,1,800,750.22,North
2873,2022-11-26,Laptop,2,800,1566.35,East
2874,2022-11-27,Charger,2,25,54.81,West
2875,2022-11-27,Monitor,2,300,655.26,South
2876,2022-11-27,Monitor,4,300,1166.85,West
2877,2022-11-27,Keyboard,5,50,242.72,East
2878,2022-11-27,Charger,2,25,44.93,East
2879,2022-11-28,Mouse,3,30,78.38,South
2880,2022-11-29,Headphones,4,100,415.52,East
2881,2022-11-30,Laptop,4,800,2830.43,East
2882,2022-11-30,Charger,3,25,72.94,East
2883,2022-11-30,Headphones,3,100,276.03,North
2884,2022-12-01,Monitor,2,300,573.85,South
2885,2022-12-01,Headphones,4,100,403.54,West
2886,2022-12-01,Headphones,3,100,321.42,North
2887,2022-12-01,Monitor,2,300,579.87,North
2888,2022-12-02,Headphones,4,100,358.76,North
2889,2022-12-02,Keyboard,5,50,260.02,South
2890,2022-12-03,Keyboard,5,50,223.75,North
2891,2022-12-04,Laptop,5,800,3955.21,North
2892,2022-12-04,Monitor,5,300,1618.15,North
2893,2022-12-04,Laptop,3,800,2636.15,South
2894,2022-12-05,Tablet,4,400,1754.39,North
2895,2022-12-05,Charger,4,25,86.84,West
2896,2022-12-06,Mouse,1,30,30.71,North
2897,2022-12-07,Monitor,3,300,886.09,East
2898,2022-12-07,Monitor,4,300,1076.83,West
2899,2022-12-07,Monitor,4,300,1157.1,East
2900,2022-12-08,Phone,4,600,2320.75,East
2901,2022-12-08,Mouse,2,30,53.06,West
2902,2022-12-08,Mouse,3,30,86.25,West
2903,2022-12-09,Charger,1,25,24.73,North
2904,2022-12-09,Mouse,5,30,132.21,East
2905,2022-12-09,Charger,1,25,22.92,North
2906,2022-12-10,Laptop,5,800,3788.47,North
2907,2022-12-12,Phone,5,600,2886.7,North
2908,2022-12-12,Charger,4,25,86.88,East
2909,2022-12-15,Phone,2,600,1187.37,North
2910,2022-12-15,Monitor,4,300,1059.34,West
2911,2022-12-16,Headphones,4,100,376.39,North
2912,2022-12-16,Charger,4,25,92.24,East
2913,2022-12-16,Monitor,5,300,1474.65,South
2914,2022-12-16,Tablet,1,400,398.56,North
2915,2022-12-16,Monitor,2,300,554.98,South
2916,2022-12-17,Phone,3,600,1766.6,South
2917,2022-12-17,Mouse,5,30,145.6,South
2918,2022-12-17,Charger,4,25,110.08,West
2919,2022-12-17,Laptop,5,800,4276.61,South
2920,2022-12-17,Keyboard,4,50,205.62,South
2921,2022-12-17,Tablet,5,400,2131.27,South
2922,2022-12-18,Charger,5,25,119.66,West
2923,2022-12-18,Charger,3,25,81.8,South
2924,2022-12-18,Headphones,4,100,381.82,South
2925,2022-12-19,Monitor,2,300,571.92,West
2926,2022-12-19,Charger,2,25,46.57,West
2927,2022-12-19,Monitor,1,300,278.17,East
2928,2022-12-19,Charger,1,25,27.11,South
2929,2022-12-19,Laptop,4,800,2959.76,North
2930,2022-12-19,Mouse,2,30,54.37,West
2931,2022-12-20,Tablet,4,400,1691.67,South
2932,2022-12-20,Keyboard,1,50,44.95,West
2933,2022-12-21,Monitor,2,300,582.61,East
2934,2022-12-21,Phone,4,600,2124.54,South
2935,2022-12-21,Headphones,3,100,294.86,South
2936,2022-12-22,Tablet,1,400,353.47,South
2937,2022-12-22,Charger,4,25,100.8,North
2938,2022-12-23,Charger,4,25,89.64,East
2939,2022-12-23,Headphones,4,100,412.95,West
2940,2022-12-23,Phone,2,600,1146.07,East
2941,2022-12-24,Keyboard,3,50,150.75,South
2942,2022-12-24,Mouse,2,30,64.89,North
2943,2022-12-25,Keyboard,4,50,203.83,East
2944,2022-12-26,Tablet,1,400,364.15,East
2945,2022-12-26,Phone,2,600,1264.56,West
2946,2022-12-27,Keyboard,3,50,132.3,North
2947,2022-12-27,Keyboard,2,50,91.52,East
2948,2022-12-28,Tablet,3,400,1293.49,North
2949,2022-12-28,Charger,2,25,52.31,North
2950,2022-12-28,Charger,3,25,79.17,West
2951,2023-01-01,Monitor,5,300,1220.38,North
2952,2023-01-01,Tablet,4,400,1486.72,West
2953,2023-01-01,Headphones,1,100,95.68,South
2954,2023-01-01,Mouse,3,30,76.57,North
2955,2023-01-02,Mouse,2,30,56.14,North
2956,2023-01-02,Tablet,1,400,348.45,North
2957,2023-01-04,Laptop,1,800,655.25,South
2958,2023-01-04,Phone,3,600,1600.75,North
2959,2023-01-05,Phone,2,600,975.82,South
2960,2023-01-05,Phone,5,600,2869.25,West
2961,2023-01-05,Laptop,1,800,739.46,North
2962,2023-01-06,Headphones,2,100,199.44,North
2963,2023-01-06,Laptop,5,800,3599.75,West
2964,2023-01-06,Charger,2,25,42.78,East
2965,2023-01-06,Phone,3,600,1481.12,North
2966,2023-01-07,Monitor,3,300,817.29,North
2967,2023-01-08,Phone,3,600,1845.89,North
2968,2023-01-08,Phone,2,600,1140.85,East
2969,2023-01-08,Charger,3,25,69.65,West
2970,2023-01-08,Keyboard,3,50,131.86,South
2971,2023-01-08,Headphones,1,100,93.57,East
2972,2023-01-09,Mouse,5,30,147.23,West
2973,2023-01-09,Mouse,2,30,54.35,South
2974,2023-01-09,Laptop,5,800,3559.17,East
2975,2023-01-09,Tablet,5,400,1811.34,East
2976,2023-01-09,Monitor,4,300,992.86,South
2977,2023-01-09,Phone,2,600,1131.19,South
2978,2023-01-09,Charger,5,25,122.15,West
2979,2023-01-10,Phone,5,600,2957.84,West
2980,2023-01-10,Laptop,3,800,2032.45,South
2981,2023-01-10,Tablet,5,400,1974.41,West
2982,2023-01-11,Keyboard,5,50,220.76,South
2983,2023-01-11,Headphones,1,100,90.58,West
2984,2023-01-12,Monitor,4,300,1036.24,East
2985,2023-01-12,Headphones,4,100,406.56,West
2986,2023-01-12,Laptop,2,800,1365.05,South
2987,2023-01-12,Mouse,5,30,129.28,North
2988,2023-01-12,Headphones,5,100,496.77,North
2989,2023-01-12,Charger,5,25,122.32,North
2990,2023-01-12,Keyboard,1,50,45.67,South
2991,2023-01-13,Mouse,3,30,79.33,East
2992,2023-01-13,Mouse,5,30,126.91,West
2993,2023-01-13,Phone,2,600,994.41,East
2994,2023-01-13,Laptop,2,800,1466.29,East
2995,2023-01-13,Tablet,4,400,1437.88,West
2996,2023-01-14,Charger,1,25,23.55,North
2997,2023-01-14,Mouse,1,30,30.78,South
2998,2023-01-14,Tablet,1,400,407.33,West
2999,2023-01-15,Tablet,3,400,1037.21,East
3000,2023-01-15,Tablet,2,400,806.17,East
3001,2023-01-15,Tablet,3,400,1019.69,South
3002,2023-01-15,Monitor,3,300,774.13,North
3003,2023-01-16,Headphones,3,100,296.06,West
3004,2023-01-16,Headphones,4,100,405.09,North
3005,2023-01-16,Mouse,1,30,25.4,East
3006,2023-01-16,Keyboard,2,50,83.62,North
3007,2023-01-17,Monitor,1,300,294.55,East
3008,2023-01-17,Keyboard,4,50,173.16,East
3009,2023-01-17,Tablet,4,400,1596.41,West
3010,2023-01-17,Charger,5,25,123.04,East
3011,2023-01-18,Monitor,1,300,256.03,East
3012,2023-01-18,Laptop,5,800,3849.39,West
3013,2023-01-19,Mouse,2,30,49.55,South
3014,2023-01-19,Laptop,2,800,1641.11,South
3015,2023-01-19,Mouse,5,30,153.07,North
3016,2023-01-20,Tablet,5,400,1759.74,North
3017,2023-01-20,Tablet,1,400,325.09,North
3018,2023-01-20,Monitor,5,300,1241.67,East
3019,2023-01-20,Laptop,3,800,2307.0,West
3020,2023-01-21,Keyboard,1,50,43.15,West
3021,2023-01-21,Monitor,4,300,1198.01,South
3022,2023-01-21,Tablet,2,400,823.99,South
3023,2023-01-21,Charger,2,25,40.67,East
3024,2023-01-21,Monitor,2,300,604.05,East
3025,2023-01-22,Monitor,2,300,517.56,South
3026,2023-01-22,Monitor,1,300,261.25,East
3027,2023-01-22,Phone,1,600,567.57,South
3028,2023-01-22,Monitor,2,300,539.19,West
3029,2023-01-22,Phone,5,600,2901.94,North
3030,2023-01-23,Phone,1,600,547.02,South
3031,2023-01-23,Tablet,3,400,974.73,East
3032,2023-01-23,Headphones,4,100,352.71,North
3033,2023-01-23,Mouse,2,30,61.77,West
3034,2023-01-23,Keyboard,3,50,132.46,North
3035,2023-01-24,Monitor,3,300,805.73,South
3036,2023-01-24,Keyboard,3,50,131.99,North
3037,2023-01-24,Monitor,3,300,815.11,North
3038,2023-01-25,Phone,2,600,1200.48,West
3039,2023-01-25,Keyboard,3,50,151.93,South
3040,2023-01-26,Headphones,4,100,375.82,East
3041,2023-01-26,Mouse,3,30,88.55,North
3042,2023-01-26,Mouse,4,30,109.87,West
3043,2023-01-26,Phone,4,600,2133.68,West
3044,2023-01-26,Headphones,3,100,263.51,South
3045,2023-01-27,Headphones,1,100,91.36,South
3046,2023-01-27,Tablet,3,400,1205.49,West
3047,2023-01-27,Monitor,2,300,494.87,West
3048,2023-01-28,Headphones,5,100,500.74,North
3049,2023-01-28,Headphones,2,100,185.27,South
3050,2023-01-28,Headphones,4,100,359.86,West
3051,2023-01-28,Monitor,1,300,287.06,East
3052,2023-01-29,Monitor,1,300,305.25,South
3053,2023-01-30,Monitor,1,300,263.5,South
3054,2023-01-30,Headphones,4,100,359.69,West
3055,2023-01-31,Keyboard,1,50,48.88,North
3056,2023-02-01,Laptop,1,800,693.52,South
3057,2023-02-02,Charger,4,25,97.64,North
3058,2023-02-02,Charger,5,25,127.62,East
3059,2023-02-02,Keyboard,2,50,96.94,North
3060,2023-02-02,Tablet,1,400,339.45,South
3061,2023-02-02,Laptop,5,800,3579.26,East
3062,2023-02-03,Keyboard,2,50,91.3,North
3063,2023-02-03,Phone,1,600,521.24,South
3064,2023-02-03,Laptop,3,800,2454.49,South
3065,2023-02-03,Monitor,1,300,296.23,North
3066,2023-02-03,Tablet,2,400,799.39,East
3067,2023-02-03,Phone,3,600,1531.33,South
3068,2023-02-04,Keyboard,2,50,93.81,North
3069,2023-02-04,Laptop,5,800,3930.86,East
3070,2023-02-04,Charger,1,25,20.72,North
3071,2023-02-05,Headphones,3,100,289.63,South
3072,2023-02-06,Phone,5,600,3003.02,East
3073,2023-02-06,Keyboard,5,50,218.95,East
3074,2023-02-06,Headphones,1,100,86.65,South
3075,2023-02-06,Charger,1,25,23.37,West
3076,2023-02-07,Headphones,2,100,206.02,West
3077,2023-02-07,Phone,3,600,1763.45,South
3078,2023-02-07,Tablet,2,400,812.76,East
3079,2023-02-07,Charger,4,25,88.77,South
3080,2023-02-07,Mouse,2,30,54.22,South
3081,2023-02-07,Phone,2,600,1081.49,South
3082,2023-02-07,Monitor,4,300,1027.83,East
3083,2023-02-08,Laptop,2,800,1304.42,West
3084,2023-02-09,Phone,1,600,504.3,South
3085,2023-02-09,Monitor,1,300,259.78,North
3086,2023-02-09,Laptop,1,800,772.46,South
3087,2023-02-10,Phone,3,600,1747.37,East
3088,2023-02-10,Charger,3,25,70.41,South
3089,2023-02-10,Mouse,5,30,154.07,South
3090,2023-02-10,Phone,5,600,2537.02,East
3091,2023-02-10,Mouse,1,30,30.14,North
3092,2023-02-10,Laptop,5,800,4061.55,West
3093,2023-02-10,Laptop,3,800,2285.82,North
3094,2023-02-10,Headphones,4,100,384.14,North
3095,2023-02-12,Tablet,1,400,364.71,East
3096,2023-02-12,Charger,2,25,48.06,North
3097,2023-02-12,Headphones,1,100,98.54,East
3098,2023-02-12,Laptop,3,800,2030.44,East
3099,2023-02-15,Tablet,5,400,1857.86,East
3100,2023-02-15,Keyboard,5,50,218.71,North
3101,2023-02-15,Mouse,4,30,103.91,North
3102,2023-02-15,Mouse,4,30,118.78,West
3103,2023-02-16,Keyboard,1,50,50.79,North
3104,2023-02-16,Charger,4,25,84.53,West
3105,2023-02-16,Laptop,5,800,3892.37,South
3106,2023-02-16,Monitor,1,300,280.93,East
3107,2023-02-16,Headphones,4,100,387.23,East
3108,2023-02-16,Mouse,1,30,27.94,North
3109,2023-02-17,Headphones,3,100,254.56,West
3110,2023-02-17,Tablet,3,400,1181.13,East
3111,2023-02-17,Headphones,5,100,410.56,South
3112,2023-02-17,Phone,5,600,2900.94,West
3113,2023-02-18,Monitor,4,300,1226.08,North
3114,2023-02-18,Keyboard,4,50,174.08,East
3115,2023-02-18,Headphones,5,100,455.0,East
3116,2023-02-19,Keyboard,4,50,170.97,South
3117,2023-02-19,Laptop,2,800,1367.7,West
3118,2023-02-19,Phone,5,600,2874.58,East
3119,2023-02-19,Charger,4,25,91.38,West
3120,2023-02-20,Mouse,2,30,60.91,East
3121,2023-02-21,Headphones,3,100,297.02,East
